"DataStream_x","DataStream_y"
1570,30.2015,
1571,26.2587,
1572,30.4042,
1573,29.364,
1574,28.3088,
1575,30.6069,
1576,26.7332,
1577,31.0306,
1578,27.1069,
1579,28.4004,
1580,31.3824,
1581,28.9687,
1582,26.8762,
1583,30.0399,
1584,28.4925,
1585,26.8797,
1586,28.3174,
1587,28.7221,
1588,29.7168,
1589,27.263,
1590,29.4107,
1591,26.4169,
1592,27.9679,
1593,26.3837,
1594,29.8781,
1595,27.2575,
1596,29.6205,
1597,33.2415,
1598,29.0454,
1599,26.8519,
1600,29.1255,
1601,27.8382,
1602,30.5024,
1603,29.6686,
1604,25.7574,
1605,28.0776,
1606,26.626,
1607,27.6613,
1608,25.9664,
1609,28.1083,
1610,28.2389,
1611,25.9854,
1612,27.7611,
1613,26.4837,
1614,29.0855,
1615,26.0177,
1616,28.2261,
1617,28.2306,
1618,26.7974,
1619,28.5243,
1620,26.2608,
1621,28.8644,
1622,26.098,
1623,32.0421,
1624,27.6551,
1625,26.2344,
1626,29.3856,
1627,26.4684,
1628,28.3429,
1629,26.063,
1630,28.0222,
1631,26.6372,
1632,27.6063,
1633,28.6587,
1634,29.019,
1635,26.812,
1636,30.9111,
1637,28.8986,
1638,26.3419,
1639,29.0236,
1640,28.4318,
1641,29.7538,
1642,27.527,
1643,29.7461,
1644,29.1546,
1645,32.8973,
1646,29.6064,
1647,27.943,
1648,29.19,
1649,27.3129,
1650,30.8635,
1651,29.0066,
1652,26.1902,
1653,26.6778,
1654,30.0835,
1655,27.8843,
1656,27.4574,
1657,29.6974,
1658,28.0432,
1659,29.4684,
1660,26.1131,
1661,25.7464,
1662,26.4082,
1663,26.0709,
1664,28.877,
1665,27.7039,
1666,29.4896,
1667,26.8677,
1668,31.789,
1669,26.9257,
1670,30.7314,
1671,26.307,
1672,29.1471,
